🤠雷蒙影视直播,#genre#
深圳卫视,http://n1.gzbody.com:85/rtp/239.77.1.148:5146$雷蒙影视•IPV4『线路7』
深圳卫视,http://38.64.72.148:80/hls/modn/list/4007/playlist.m3u8$雷蒙影视•IPV4『线路8』
深圳卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226313/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路9』
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8$雷蒙影视•IPV4『线路10』
深圳卫视,http://1.197.249.194:9901/tsfile/live/0126_1.m3u8$雷蒙影视•IPV4『线路11』
深圳卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=27$雷蒙影视•IPV4『线路12』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225943/1.m3u8$雷蒙影视•IPV4『线路13』
深圳卫视,http://39.134.67.108/PLTV/88888888/224/3221225997/1.m3u8$雷蒙影视•IPV4『线路14』
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221225739/.m3u8$雷蒙影视•IPV4『线路15』
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226313/.m3u8$雷蒙影视•IPV4『线路16』
深圳卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226510/.m3u8$雷蒙影视•IPV4『线路17』
深圳卫视,http://183.11.239.36:808/hls/45/index.m3u8$雷蒙影视•IPV4『线路18』
深圳卫视,http://58.17.48.228:808/hls/52/index.m3u8$雷蒙影视•IPV4『线路19』
深圳卫视,http://110.53.52.63:8888/newlive/live/hls/27/live.m3u8$雷蒙影视•IPV4『线路20』
深圳卫视,http://111.160.17.2:59901/tsfile/live/0001_49.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路21』
深圳卫视,http://124.128.73.58:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路22』
深圳卫视,http://61.141.202.118:9901/tsfile/live/0126_1.m3u8$雷蒙影视•IPV4『线路23』
深圳卫视,http://183.255.10.82:6610/200000001898/460000089800010068/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路24』
深圳卫视,http://tvbox6.com/tv/bfgd.php?id=100$雷蒙影视•IPV4『线路25』
深圳卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$雷蒙影视•IPV4『线路26』
深圳卫视,https://nptv.freetv.top/nptv/shenzheng.m3u8$雷蒙影视•IPV4『线路27』
深圳卫视,http://114.243.98.140:8888/rtp/239.3.1.134:8020###HLS\\n$雷蒙影视•IPV4『线路28』
深圳卫视,http://222.129.139.147:9000/rtp/239.3.1.134:8020###HLS\\n$雷蒙影视•IPV4『线路29』
深圳卫视,http://123.112.242.179:5555/rtp/239.3.1.134:8020###HLS\\n$雷蒙影视•IPV4『线路30』
深圳卫视,http://110.42.96.4:44801/5000000004000007410/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路31』
深圳卫视,http://110.42.96.4:44801/6000000001000002116/wasusyt/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路32』
深圳卫视,http://110.42.96.4:44801/1000000001000009227/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路33』
深圳卫视,http://110.42.96.4:44801/1000000005000265028/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路34』
深圳卫视,http://110.42.96.4:44801/5000000010000024026/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路35』
深圳卫视,http://110.42.96.4:44801/1000000001000011645/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路36』
深圳卫视,http://jxcbn.ws-cdn.gitv.tv/hls/SHENZHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路37』
深圳卫视,http://8.146.211.219:2001/live_tv?pid=600002481###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路38』
深圳卫视,https://345iptv.com/?act=play&token=c678f75c2a848f21ac545be0bd47e4e4&tid=ws&id=6&p=0###WEB\\n$雷蒙影视•IPV4『线路39』
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.32:9244##des:720P###HLS\\n$雷蒙影视•IPV4『线路40』
深圳卫视,http://joyznm.i234.me:20000/udp/239.3.1.134:8020###des:1080P###HLS\\n$雷蒙影视•IPV4『线路41』
深圳卫视,https://www.yangshipin.cn/tv/home?pid=600002481###WEB\\n$雷蒙影视•IPV4『线路42』
深圳卫视,http:///udp/239.45.3.231:5140$雷蒙影视•IPV4『线路43』
深圳卫视,http://221.196.34.247:4022/udp/225.1.1.117:5002$雷蒙影视•IPV4『线路44』
深圳卫视,http://123.101.98.129:2000/rtp/239.16.20.77:10770$雷蒙影视•IPV4『线路45』
深圳卫视,http://123.101.98.129:2000/rtp/239.16.10.11:2000$雷蒙影视•IPV4『线路46』
深圳卫视,http://106.42.108.91:2000/rtp/239.16.20.77:10770$雷蒙影视•IPV4『线路47』
深圳卫视,http://106.42.108.91:2000/rtp/239.16.10.11:2000$雷蒙影视•IPV4『线路48』
深圳卫视,http://123.101.98.163:2000/rtp/239.16.20.77:10770$雷蒙影视•IPV4『线路49』
深圳卫视,http://123.101.98.163:2000/rtp/239.16.10.11:2000$雷蒙影视•IPV4『线路50』
深圳卫视,http://116.21.87.83:8888/udp/239.77.0.55:5146$雷蒙影视•IPV4『线路51』
深圳卫视,http://116.21.87.83:8888/udp/239.77.1.21:5146$雷蒙影视•IPV4『线路52』
深圳卫视,http://116.21.87.83:8889/udp/239.77.0.55:5146$雷蒙影视•IPV4『线路53』
深圳卫视,http://116.21.87.83:8889/udp/239.77.1.21:5146$雷蒙影视•IPV4『线路54』
深圳卫视,http://183.30.199.99:8886/udp/239.77.0.55:5146$雷蒙影视•IPV4『线路55』
深圳卫视,http://183.30.199.99:8886/udp/239.77.1.21:5146$雷蒙影视•IPV4『线路56』
深圳卫视,http://183.155.254.220:9999/rtp/233.50.201.101:5140$雷蒙影视•IPV4『线路57』
深圳卫视,http://115.230.188.101:9999/rtp/233.50.201.101:5140$雷蒙影视•IPV4『线路58』
深圳卫视,http://115.220.243.30:9999/rtp/233.50.201.101:5140$雷蒙影视•IPV4『线路59』
深圳卫视,http:///rtp/239.254.96.137:8896$雷蒙影视•IPV4『线路60』
深圳卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.3.46:9794$雷蒙影视•IPV4『线路61』
深圳卫视,http://60.164.229.62:4040/udp/239.255.30.135:8231$雷蒙影视•IPV4『线路62』
深圳卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226959/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EGrVNEZREjuNVKiTJo2mtwg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路63』
深圳卫视,http://113.64.94.175:9901/tsfile/live/1048_1.m3u8$雷蒙影视•IPV4『线路64』
深圳卫视,http://59.35.185.47:8188/udp/239.77.1.3:5146$雷蒙影视•IPV4『线路65』
深圳卫视,http://220.169.100.41:10087/udp/239.76.246.188:1234$雷蒙影视•IPV4『线路66』
深圳卫视,http://220.169.100.41:10087/udp/239.76.253.188:9000$雷蒙影视•IPV4『线路67』
深圳卫视,http://59.35.185.47:8188/udp/239.77.0.130:5146$雷蒙影视•IPV4『线路68』
深圳卫视,http://8.138.7.223/tv/dl/douyincdn.php?id=23$雷蒙影视•IPV4『线路69』
深圳卫视,http://8.138.7.223/tv/dl/careryun.php?id=25$雷蒙影视•IPV4『线路70』
深圳卫视,http://39.164.180.36:19901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路71』
深圳卫视,http://39.150.96.141:65535/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路72』
深圳卫视,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路73』
深圳卫视,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$雷蒙影视•IPV4『线路74』
广东卫视,http://39.164.174.139:5000/nl.m3u8?id=GDWSHD$雷蒙影视•IPV4『线路1』
广东卫视,http://171.15.18.199:8180/TV00000000000000000031@HHZT$雷蒙影视•IPV4『线路2』
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.84:5146$雷蒙影视•IPV4『线路3』
广东卫视,http://n1.gzbody.com:85/rtp/239.77.0.166:5146$雷蒙影视•IPV4『线路4』
广东卫视,http://n1.gzbody.com:85/rtp/239.77.1.19:5146$雷蒙影视•IPV4『线路5』
广东卫视,http://n1.gzbody.com:85/rtp/239.77.1.152:5146$雷蒙影视•IPV4『线路6』
广东卫视,http://8.138.7.223/tv/migu2.php?id=30$雷蒙影视•IPV4『线路7』
广东卫视,http://8.138.7.223/tv/migu3.php?id=gdws$雷蒙影视•IPV4『线路8』
广东卫视,http://bailudz.top:1236/111/hahahaha.php?id=gdws$雷蒙影视•IPV4『线路9』
广东卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226248/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路10』
广东卫视,http://60.223.224.176:8888/newlive/live/hls/20/live.m3u8$雷蒙影视•IPV4『线路11』
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8$雷蒙影视•IPV4『线路12』
广东卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=25$雷蒙影视•IPV4『线路13』
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225962/1.m3u8$雷蒙影视•IPV4『线路14』
广东卫视,http://39.134.67.108/PLTV/88888888/224/3221225966/1.m3u8$雷蒙影视•IPV4『线路15』
广东卫视,http://39.134.67.134/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226248/.m3u8$雷蒙影视•IPV4『线路16』
广东卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226374/.m3u8$雷蒙影视•IPV4『线路17』
广东卫视,http://112.6.197.24:9921/hls/27/index.m3u8$雷蒙影视•IPV4『线路18』
广东卫视,http://116.9.204.242:9901/tsfile/live/0125_2.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路19』
广东卫视,http://183.11.239.36:808/hls/80/index.m3u8$雷蒙影视•IPV4『线路20』
广东卫视,http://58.17.48.228:808/hls/45/index.m3u8$雷蒙影视•IPV4『线路21』
广东卫视,http://110.53.52.63:8888/newlive/live/hls/20/live.m3u8$雷蒙影视•IPV4『线路22』
广东卫视,http://111.160.17.2:59901/tsfile/live/0001_48.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路23』
广东卫视,http://124.128.73.58:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路24』
广东卫视,http://222.134.245.16:9901/tsfile/live/0125_1.m3u8$雷蒙影视•IPV4『线路25』
广东卫视,http://www.dsk.cc/php/bfgd.php?id=gdws$雷蒙影视•IPV4『线路26』
广东卫视,http://8.134.252.79:2222/rtp/239.10.0.141:1025$雷蒙影视•IPV4『线路27』
广东卫视,http://8.134.252.79:2222/rtp/239.20.0.131:2060$雷蒙影视•IPV4『线路28』
广东卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=r79WJV&tk=bknhp6JvJlqE$雷蒙影视•IPV4『线路29』
广东卫视,http://113.64.146.99:9901/hls/55/index.m3u8$雷蒙影视•IPV4『线路30』
广东卫视,http://8.138.7.223/tv/gd.php?id=0001$雷蒙影视•IPV4『线路31』
广东卫视,http://14.112.86.101:4022/rtp/239.77.0.2:5146$雷蒙影视•IPV4『线路32』
广东卫视,http://61.141.202.118:9901/tsfile/live/0125_2.m3u8$雷蒙影视•IPV4『线路33』
广东卫视,http://183.255.10.76:6610/200000001898/460000089800010055/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路34』
广东卫视,http://183.255.10.92:6610/200000001898/460000089800010221/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路35』
广东卫视,http://tvbox6.com/tv/bfgd.php?id=092$雷蒙影视•IPV4『线路36』
广东卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_GUANGDONG-HQ/G_GUANGDONG-HQ.m3u8$雷蒙影视•IPV4『线路37』
广东卫视,https://nptv.freetv.top/nptv/guangdong.m3u8$雷蒙影视•IPV4『线路38』
广东卫视,http://114.243.98.140:8888/rtp/239.3.1.142:8048###HLS\\n$雷蒙影视•IPV4『线路39』
广东卫视,http://222.129.139.147:9000/rtp/239.3.1.142:8048###HLS\\n$雷蒙影视•IPV4『线路40』
广东卫视,http://123.112.242.179:5555/rtp/239.3.1.142:8048###HLS\\n$雷蒙影视•IPV4『线路41』
广东卫视,http://110.42.96.4:44801/5000000004000014694/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路42』
广东卫视,http://110.42.96.4:44801/6000000001000031076/wasusyt/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路43』
广东卫视,http://110.42.96.4:44801/1000000001000014176/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路44』
广东卫视,http://110.42.96.4:44801/1000000005000265034/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路45』
广东卫视,http://110.42.96.4:44801/5000000010000030417/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路46』
广东卫视,http://110.42.96.4:44801/1000000001000028357/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路47』
广东卫视,http://jxcbn.ws-cdn.gitv.tv/hls/GUANGDHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路48』
广东卫视,http://8.146.211.219:2001/live_tv?pid=600002485###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路49』
广东卫视,https://345iptv.com/?act=play&token=c72b32843d49180eb46daf0433636d3d&tid=ws&id=7&p=0###WEB\\n$雷蒙影视•IPV4『线路50』
广东卫视,http://joyznm.i234.me:20000/udp/239.3.1.38:8132##des:720P###HLS\\n$雷蒙影视•IPV4『线路51』
广东卫视,http://joyznm.i234.me:20000/udp/239.3.1.142:8048###des:1080P###HLS\\n$雷蒙影视•IPV4『线路52』
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws###HLS\\n$雷蒙影视•IPV4『线路53』
广东卫视,https://www.yangshipin.cn/tv/home?pid=600002485###WEB\\n$雷蒙影视•IPV4『线路54』
广东卫视,https://json.doube.eu.org/live/migu/migu.php/index.m3u8?id=263541274&sign=942aa4064cf300005dc593b14f1ac38c$雷蒙影视•IPV4『线路55』
广东卫视,http://150.138.78.253:10050/migu/608831231?token=pot6r9IwRGUk6qtuKS-qlaNa1xvaNVw1Z4VkYd036FJGkWd2fyqAv90F3V76dIm-nIbicHC3F9Uca6PzHXf3rw&auth=$雷蒙影视•IPV4『线路56』
广东卫视,http:///udp/239.45.3.230:5140$雷蒙影视•IPV4『线路57』
广东卫视,http://221.196.34.247:4022/udp/225.1.1.116:5002$雷蒙影视•IPV4『线路58』
广东卫视,http://123.101.98.129:2000/rtp/239.16.20.98:10980$雷蒙影视•IPV4『线路59』
广东卫视,http://123.101.98.129:2000/rtp/239.16.10.104:2000$雷蒙影视•IPV4『线路60』
广东卫视,http://106.42.108.91:2000/rtp/239.16.20.98:10980$雷蒙影视•IPV4『线路61』
广东卫视,http://106.42.108.91:2000/rtp/239.16.10.104:2000$雷蒙影视•IPV4『线路62』
广东卫视,http://123.101.98.163:2000/rtp/239.16.20.98:10980$雷蒙影视•IPV4『线路63』
广东卫视,http://123.101.98.163:2000/rtp/239.16.10.104:2000$雷蒙影视•IPV4『线路64』
广东卫视,http://116.21.87.83:8888/udp/239.77.0.2:5146$雷蒙影视•IPV4『线路65』
广东卫视,http://116.21.87.83:8888/udp/239.77.1.2:5146$雷蒙影视•IPV4『线路66』
广东卫视,http://116.21.87.83:8889/udp/239.77.0.2:5146$雷蒙影视•IPV4『线路67』
广东卫视,http://116.21.87.83:8889/udp/239.77.1.2:5146$雷蒙影视•IPV4『线路68』
广东卫视,http://183.30.199.99:8886/udp/239.77.0.2:5146$雷蒙影视•IPV4『线路69』
广东卫视,http://183.30.199.99:8886/udp/239.77.1.2:5146$雷蒙影视•IPV4『线路70』
广东卫视,http://183.155.254.220:9999/rtp/233.50.201.102:5140$雷蒙影视•IPV4『线路71』
广东卫视,http://115.230.188.101:9999/rtp/233.50.201.102:5140$雷蒙影视•IPV4『线路72』
广东卫视,http://115.220.243.30:9999/rtp/233.50.201.102:5140$雷蒙影视•IPV4『线路73』
广东卫视,http:///rtp/239.254.96.140:8914$雷蒙影视•IPV4『线路74』
广东卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.33:8192$雷蒙影视•IPV4『线路75』
广东卫视,http://60.164.229.62:4040/udp/239.255.30.134:8231$雷蒙影视•IPV4『线路76』
广东卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221226961/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E2MGyx659D_aaDPP0qt3NgA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路77』
广东卫视,http://59.35.185.47:8188/udp/239.77.0.166:5146$雷蒙影视•IPV4『线路78』
广东卫视,http://59.35.185.47:8188/udp/239.77.1.152:5146$雷蒙影视•IPV4『线路79』
广东卫视,http://220.169.100.41:10087/udp/239.76.252.189:9000$雷蒙影视•IPV4『线路80』
广东卫视,http://59.35.185.47:8188/udp/239.77.1.19:5146$雷蒙影视•IPV4『线路81』
广东卫视,http://220.169.100.41:10087/udp/239.76.245.189:1234$雷蒙影视•IPV4『线路82』
广东卫视,http://39.164.180.36:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路83』
广东卫视,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路84』
广东卫视,http://8.138.7.223/tv/dl/careryun.php?id=27$雷蒙影视•IPV4『线路85』
广东卫视,http://222.169.85.8:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路86』
广东卫视,http://101.66.199.28:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路87』
广东卫视,http://101.66.195.165:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路88』
广西卫视,http://39.164.174.139:5000/nl.m3u8?id=GXWS$雷蒙影视•IPV4『线路1』
广西卫视,http://171.15.18.199:8180/TV00000000000000000032@HHZT$雷蒙影视•IPV4『线路2』
广西卫视,http://n1.gzbody.com:85/rtp/239.253.43.36:5146$雷蒙影视•IPV4『线路3』
广西卫视,http://n1.gzbody.com:85/rtp/239.77.0.139:5146$雷蒙影视•IPV4『线路4』
广西卫视,http://8.138.7.223/tv/migu3.php?id=gxws$雷蒙影视•IPV4『线路5』
广西卫视,http://39.134.64.87:6610/PLTV/88888888/224/3221226549/index.m3u8?IASHttpSessionId=$雷蒙影视•IPV4『线路6』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8$雷蒙影视•IPV4『线路7』
广西卫视,http://1.197.249.194:9901/tsfile/live/0113_1.m3u8$雷蒙影视•IPV4『线路8』
广西卫视,http://106.53.99.30/公众号【榴芒电视】/proxy/bjyd.php?id=37$雷蒙影视•IPV4『线路9』
广西卫视,http://39.134.67.108/PLTV/88888888/224/3221226024/1.m3u8$雷蒙影视•IPV4『线路10』
广西卫视,http://39.134.67.148/ottrrs.hl.chinamobile.com/hlj/yd/0/3221226380/.m3u8$雷蒙影视•IPV4『线路11』
广西卫视,http://112.6.197.24:9921/hls/34/index.m3u8$雷蒙影视•IPV4『线路12』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路13』
广西卫视,http://183.11.239.36:808/hls/56/index.m3u8$雷蒙影视•IPV4『线路14』
广西卫视,http://58.17.48.228:808/hls/44/index.m3u8$雷蒙影视•IPV4『线路15』
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8$雷蒙影视•IPV4『线路16』
广西卫视,http://111.160.17.2:59901/tsfile/live/0001_44.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路17』
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$雷蒙影视•IPV4『线路18』
广西卫视,http://222.134.245.16:9901/tsfile/live/0113_1.m3u8$雷蒙影视•IPV4『线路19』
广西卫视,http://kkk.888.3116598.xyz/api.php?n=liujiahui&id=fXXc21&tk=bknhp6JvJlqE$雷蒙影视•IPV4『线路20』
广西卫视,http://113.64.146.99:9901/hls/80/index.m3u8$雷蒙影视•IPV4『线路21』
广西卫视,http://live.gxrb.com.cn/tv/gxtvlive03/index.m3u8$雷蒙影视•IPV4『线路22』
广西卫视,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8$雷蒙影视•IPV4『线路23』
广西卫视,http://13457610200.8866.org:2018/live/广西卫视高清/index.m3u8$雷蒙影视•IPV4『线路24』
广西卫视,http://13457610200.8866.org:2018/live/广西卫视HD/index.m3u8$雷蒙影视•IPV4『线路25』
广西卫视,http://183.255.10.74:6610/200000001898/460000089800010099/1.m3u8?IASHttpSessionId=ACE$雷蒙影视•IPV4『线路26』
广西卫视,http://tvbox6.com/tv/bfgd.php?id=116$雷蒙影视•IPV4『线路27』
广西卫视,http://hegd-livod.tx-cdn.gitv.tv/gitv_live/G_GUANGXI-HQ/G_GUANGXI-HQ.m3u8$雷蒙影视•IPV4『线路28』
广西卫视,https://nptv.freetv.top/nptv/guangxi.m3u8$雷蒙影视•IPV4『线路29』
广西卫视,http://114.243.98.140:8888/rtp/239.3.1.39:8300###HLS\\n$雷蒙影视•IPV4『线路30』
广西卫视,http://222.129.139.147:9000/rtp/239.3.1.39:8300###HLS\\n$雷蒙影视•IPV4『线路31』
广西卫视,http://123.112.242.179:5555/rtp/239.3.1.39:8300###HLS\\n$雷蒙影视•IPV4『线路32』
广西卫视,http://110.42.96.4:44801/5000000011000031118/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路33』
广西卫视,http://110.42.96.4:44801/1000000002000019837/ystenlive/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路34』
广西卫视,http://110.42.96.4:44801/5000000006000040014/bestzb/index.m3u8###HLS\\n$雷蒙影视•IPV4『线路35』
广西卫视,http://jxcbn.ws-cdn.gitv.tv/hls/GUANGXHD/index.m3u8?gMac=unknown&livodToken=0e0d161b408da1b1e56d6b4aa399badec2cd44497aa5026f96c4807e820f84ca_1738684174_604800###HLS\\n$雷蒙影视•IPV4『线路36』
广西卫视,http://8.146.211.219:2001/live_tv?pid=600002509###HLS###ua:SYTV/1.6\\n$雷蒙影视•IPV4『线路37』
广西卫视,http://joyznm.i234.me:20000/udp/239.3.1.39:8300##des:720P###HLS\\n$雷蒙影视•IPV4『线路38』
广西卫视,http://110.53.52.63:8888/newlive/live/hls/25/live.m3u8###HLS\\n$雷蒙影视•IPV4『线路39』
广西卫视,http://113.25.252.226:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0###HLS\\n$雷蒙影视•IPV4『线路40』
广西卫视,https://www.yangshipin.cn/tv/home?pid=600002509###WEB\\n$雷蒙影视•IPV4『线路41』
广西卫视,http:///udp/239.45.0.5:5140$雷蒙影视•IPV4『线路42』
广西卫视,http://123.121.93.25:8686/rtp/239.3.1.39:8300$雷蒙影视•IPV4『线路43』
广西卫视,http://coolcat.synology.me:4022/rtp/239.3.1.39:8300$雷蒙影视•IPV4『线路44』
广西卫视,http://222.129.33.14:8888/rtp/239.3.1.39:8300$雷蒙影视•IPV4『线路45』
广西卫视,http://221.196.34.247:4022/udp/225.1.2.81:5002$雷蒙影视•IPV4『线路46』
广西卫视,http://123.101.98.129:2000/rtp/239.16.20.84:10840$雷蒙影视•IPV4『线路47』
广西卫视,http://123.101.98.129:2000/rtp/239.16.10.18:2000$雷蒙影视•IPV4『线路48』
广西卫视,http://106.42.108.91:2000/rtp/239.16.20.84:10840$雷蒙影视•IPV4『线路49』
广西卫视,http://106.42.108.91:2000/rtp/239.16.10.18:2000$雷蒙影视•IPV4『线路50』
广西卫视,http://123.101.98.163:2000/rtp/239.16.20.84:10840$雷蒙影视•IPV4『线路51』
广西卫视,http://123.101.98.163:2000/rtp/239.16.10.18:2000$雷蒙影视•IPV4『线路52』
广西卫视,http://223.10.115.195:8082/udp/239.1.1.40:8040$雷蒙影视•IPV4『线路53』
广西卫视,http://223.10.39.207:8083/udp/239.1.1.40:8040$雷蒙影视•IPV4『线路54』
广西卫视,http://223.10.39.207:8082/udp/239.1.1.40:8040$雷蒙影视•IPV4『线路55』
广西卫视,http://183.155.254.220:9999/rtp/233.50.201.49:5140$雷蒙影视•IPV4『线路56』
广西卫视,http://115.230.188.101:9999/rtp/233.50.201.49:5140$雷蒙影视•IPV4『线路57』
广西卫视,http://115.220.243.30:9999/rtp/233.50.201.49:5140$雷蒙影视•IPV4『线路58』
广西卫视,http:///rtp/239.69.1.191:10788$雷蒙影视•IPV4『线路59』
广西卫视,http://e2.woc.iiiya.cn:8888/rtp/239.61.2.48:8282$雷蒙影视•IPV4『线路60』
广西卫视,http://60.164.229.62:4040/udp/239.255.29.4:8231$雷蒙影视•IPV4『线路61』
广西卫视,http://otttv.bj.chinamobile.com/PLTV/88888888/224/3221227010/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EkAhb-89sxdm9fz6-heXCuw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$雷蒙影视•IPV4『线路62』
广西卫视,http://113.64.94.175:9901/tsfile/live/1054_1.m3u8$雷蒙影视•IPV4『线路63』
广西卫视,http://59.35.185.47:8188/udp/239.253.43.36:5146$雷蒙影视•IPV4『线路64』
广西卫视,http://220.169.100.41:10087/udp/239.76.254.54:9000$雷蒙影视•IPV4『线路65』
广西卫视,http://live.cztv.cc:85/live/ggpd.m3u8$雷蒙影视•IPV4『线路66』
广西卫视,http://smart.tv.home.kg/smtv.php?id=guangxi$雷蒙影视•IPV4『线路67』
广西卫视,http://39.164.180.36:19901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路68』
广西卫视,http://8.138.7.223/tv/dl/careryun.php?id=40$雷蒙影视•IPV4『线路69』
广西卫视,http://124.128.73.58:9901/tsfile/live/0113_1.m3u8?key=txiptv$雷蒙影视•IPV4『线路70』
广西卫视,http://101.66.199.28:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$雷蒙影视•IPV4『线路71』
